ID_FAKTURA,GODINA,VR_FAKTURA,BROJ_FAK,ID_PREDUZECE,FIRMA_ID,KOMENTAR,DATUM,BROJ_DANA,DATUM_SISTEMA,VR_PDV,KOM_FAK,KORISNIK,RACUNAR,STATUS,P_FAKTURA,P_GODINA,P_BROJ_FAK,P_VR_FAKTURA,PRVA,IZNOS,PDV,RABAT,ID_OPERATER,ID_ZIRO_RACUNA,W_JIKR,W_IKOF,W_DATUM_FISKAl,W_DATUM_SISTEMA,W_QRCODE,W_BROJ,W_GODINA,W_STORNO,W_F_ID_FAKTURA,W_F_GODINA,W_F_VR_FAKTURA,W_F_IKOF_VEZA,W_BROJ_VEZA,W_DATUM_FISKAl_VEZA,W_IZNOS_VEZA,W_IZNOS_PRIJE_KOREKCIJE,W_TCRCODE,W_BUSIUNITCODE,W_SOFT_CODE,W_OPERATORCODE,W_ERROR,W_ST_FISKALIZACIJA
358,2024,"F",358,1,4765,,"04/24/24 00:00:00",7,"04/24/24 14:56:46",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,619.52,107.52,0,2,1,"72fc7212-7c88-4bbc-8d38-0adef0b64750","10C0E112B818B608F57624E92BA80954","2024-04-24T14:56:51+02:00","04/24/24 14:56:51","https://mapr.tax.gov.me/ic/#/verify?iic=10C0E112B818B608F57624E92BA80954&tin=03150321&crtd=2024-04-24T14:56:51+02:00&ord=321&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=619.52",321,2024,0,,,,,,,0,619.52,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
359,2022,"F",359,1,4612,,"08/14/22 00:00:00",30,"08/14/22 14:28:50",0,,"Dražen Petrić","DESKTOP-CVAPDP8","N",,,,,0,72.59999999999999,12.6,0,2,1,"0d3b3c6d-4bb3-4cce-8ac1-b49251b76f31","F9A87BFD495BFA154C7DF4C2134F8D96","2022-08-14T14:30:15+02:00","08/14/22 14:30:15","https://mapr.tax.gov.me/ic/#/verify?iic=F9A87BFD495BFA154C7DF4C2134F8D96&tin=03150321&crtd=2022-08-14T14:30:15+02:00&ord=346&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=72.60",346,2022,0,,,,,,,0,72.59999999999999,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
359,2024,"F",359,1,4520,,"04/24/24 00:00:00",30,"04/24/24 15:01:01",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,81.68000000000001,14.18,0,0,1,"47415c0b-e449-4dfc-964a-7ee8cc5cee58","EA6C1F83F9094467407D13AE78B082D7","2024-04-24T15:01:03+02:00","04/24/24 15:01:03","https://mapr.tax.gov.me/ic/#/verify?iic=EA6C1F83F9094467407D13AE78B082D7&tin=03150321&crtd=2024-04-24T15:01:03+02:00&ord=322&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=81.68",322,2024,0,,,,,,,0,81.68000000000001,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
360,2022,"F",360,1,4418,,"08/14/22 00:00:00",30,"08/14/22 14:36:53",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,290.4,50.4,0,0,1,"4ac0525f-7525-4334-b5a5-b54e54f3ec44","963F17C52F3626ECAFEECA97DFA04142","2022-08-14T14:36:56+02:00","08/14/22 14:36:57","https://mapr.tax.gov.me/ic/#/verify?iic=963F17C52F3626ECAFEECA97DFA04142&tin=03150321&crtd=2022-08-14T14:36:56+02:00&ord=347&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=290.40",347,2022,0,,,,,,,0,290.4,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
360,2024,"F",360,1,4888,,"04/24/24 00:00:00",0,"04/24/24 15:04:36",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,14.52,2.52,0,2,1,"0593e214-d9f5-4bb9-83c0-6f422943d3c1","F2F36CE995F9D3F1A6CA61960AAD385D","2024-04-24T15:06:40+02:00","04/24/24 15:06:40","https://mapr.tax.gov.me/ic/#/verify?iic=F2F36CE995F9D3F1A6CA61960AAD385D&tin=03150321&crtd=2024-04-24T15:06:40+02:00&ord=323&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=14.52",323,2024,0,,,,,,,0,14.52,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
361,2022,"F",361,1,4450,,"08/14/22 00:00:00",30,"08/14/22 14:41:43",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,110.11,19.11,0,0,1,"d5c8ed65-228a-4bfe-8796-30dd48f39fce","2CB31EFFF553C4CAB29E4E2E26E817B8","2022-08-14T14:41:49+02:00","08/14/22 14:41:49","https://mapr.tax.gov.me/ic/#/verify?iic=2CB31EFFF553C4CAB29E4E2E26E817B8&tin=03150321&crtd=2022-08-14T14:41:49+02:00&ord=348&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=110.11",348,2022,0,,,,,,,0,110.11,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
361,2024,"F",361,1,4885,,"04/24/24 00:00:00",0,"04/24/24 15:10:04",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,38.12,6.62,0,2,1,"e99e647a-f9a9-4a11-b8c6-3fc3f323f093","B5F4F67DF003E1319F074766B2BD8C56","2024-04-24T15:10:34+02:00","04/24/24 15:10:34","https://mapr.tax.gov.me/ic/#/verify?iic=B5F4F67DF003E1319F074766B2BD8C56&tin=03150321&crtd=2024-04-24T15:10:34+02:00&ord=324&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=38.12",324,2024,0,,,,,,,0,38.12,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
362,2022,"F",362,1,4418,,"08/14/22 00:00:00",30,"08/14/22 14:45:12",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,266.2,46.2,0,0,1,"64495c7d-924a-48d1-ac4c-91df2098f57f","3B292DF62D13169F3F68FE1CC0CF03A0","2022-08-14T14:45:14+02:00","08/14/22 14:45:14","https://mapr.tax.gov.me/ic/#/verify?iic=3B292DF62D13169F3F68FE1CC0CF03A0&tin=03150321&crtd=2022-08-14T14:45:14+02:00&ord=349&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=266.20",349,2022,0,,,,,,,0,266.2,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
363,2022,"F",363,1,4530,,"08/14/22 00:00:00",30,"08/14/22 14:47:11",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,36.3,6.3,0,0,1,"6c59ffb4-350e-48ee-b345-80785e1892e9","7C860A10435EE3574BE6A3DA61868673","2022-08-14T14:47:13+02:00","08/14/22 14:47:13","https://mapr.tax.gov.me/ic/#/verify?iic=7C860A10435EE3574BE6A3DA61868673&tin=03150321&crtd=2022-08-14T14:47:13+02:00&ord=350&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=36.30",350,2022,0,,,,,,,0,36.3,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
363,2024,"F",363,1,4785,,"04/24/24 00:00:00",7,"04/24/24 15:19:56",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,52.27,9.07,4.8,2,1,"de8a1286-2534-4d6b-a16e-ba383c12a4b3","6213526C0861C868FB34CFFE0FFEBA62","2024-04-24T15:21:37+02:00","04/24/24 15:21:38","https://mapr.tax.gov.me/ic/#/verify?iic=6213526C0861C868FB34CFFE0FFEBA62&tin=03150321&crtd=2024-04-24T15:21:37+02:00&ord=325&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=52.27",325,2024,0,,,,,,,0,52.28,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
364,2022,"F",364,1,4435,,"08/14/22 00:00:00",30,"08/14/22 14:53:33",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,26.62,4.62,0,0,1,"cb789b50-aa23-41c6-adea-d8f5ce3874c5","DA2D998B0E41EC2AA6D3C08B602D8298","2022-08-14T14:53:35+02:00","08/14/22 14:53:36","https://mapr.tax.gov.me/ic/#/verify?iic=DA2D998B0E41EC2AA6D3C08B602D8298&tin=03150321&crtd=2022-08-14T14:53:35+02:00&ord=351&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=26.62",351,2022,0,,,,,,,0,26.62,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
364,2024,"F",364,1,4804,,"04/24/24 00:00:00",0,"04/24/24 15:25:36",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,243.39,42.24,22.35,2,1,"432182a5-e2dd-4b9e-957c-92a773fe0fee","3B8EA0C32748CE5E7EF292C7937DF298","2024-04-24T15:26:07+02:00","04/24/24 15:26:07","https://mapr.tax.gov.me/ic/#/verify?iic=3B8EA0C32748CE5E7EF292C7937DF298&tin=03150321&crtd=2024-04-24T15:26:07+02:00&ord=326&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=243.39",326,2024,0,,,,,,,0,243.39,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
365,2022,"F",365,1,4432,,"08/14/22 00:00:00",30,"08/14/22 15:02:46",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,556.6,96.59999999999999,0,0,1,"9a8e0814-bd97-493d-82bc-2ee5fb41728b","892F771DAC6EEA170C3221DD8C1FB37B","2022-08-14T15:02:50+02:00","08/14/22 15:02:50","https://mapr.tax.gov.me/ic/#/verify?iic=892F771DAC6EEA170C3221DD8C1FB37B&tin=03150321&crtd=2022-08-14T15:02:50+02:00&ord=352&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=556.60",352,2022,0,,,,,,,0,556.6,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
365,2024,"F",365,1,4628,,"04/24/24 00:00:00",30,"04/24/24 15:44:35",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,68.97,11.97,0,2,1,"308fa02a-d110-4bd6-b82a-536a3eeee247","CC2944A0DA77C1003B84FF9D951369F3","2024-04-24T15:45:17+02:00","04/24/24 15:45:18","https://mapr.tax.gov.me/ic/#/verify?iic=CC2944A0DA77C1003B84FF9D951369F3&tin=03150321&crtd=2024-04-24T15:45:17+02:00&ord=327&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=68.97",327,2024,0,,,,,,,0,68.97,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
366,2024,"F",366,1,4868,,"04/24/24 00:00:00",0,"04/24/24 15:47:40",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,65.34,11.34,0,2,1,"d4fc2d6a-42e7-487a-9b50-e60049082ab1","9CC44EBE9A324E40C2758CA865C82B1B","2024-04-24T15:47:43+02:00","04/24/24 15:47:44","https://mapr.tax.gov.me/ic/#/verify?iic=9CC44EBE9A324E40C2758CA865C82B1B&tin=03150321&crtd=2024-04-24T15:47:43+02:00&ord=328&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=65.34",328,2024,0,,,,,,,0,65.34,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
367,2024,"F",367,1,4579,,"04/24/24 00:00:00",30,"04/24/24 15:50:04",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,23.6,4.1,1.5,2,1,"54e85727-0ae5-49b0-89d8-e213884a0a2a","DA62494ED809EE874F2F3D27035A964C","2024-04-24T15:50:08+02:00","04/24/24 15:50:08","https://mapr.tax.gov.me/ic/#/verify?iic=DA62494ED809EE874F2F3D27035A964C&tin=03150321&crtd=2024-04-24T15:50:08+02:00&ord=329&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=23.60",329,2024,0,,,,,,,0,23.6,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
368,2024,"F",368,1,4517,,"04/24/24 00:00:00",30,"04/24/24 15:52:17",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,14.52,2.52,0,2,1,"7265bead-19f5-4e7f-8df7-119424f94d13","7841C13E18FAAF673B70CDEC7E2D1A58","2024-04-24T15:52:52+02:00","04/24/24 15:52:52","https://mapr.tax.gov.me/ic/#/verify?iic=7841C13E18FAAF673B70CDEC7E2D1A58&tin=03150321&crtd=2024-04-24T15:52:52+02:00&ord=330&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=14.52",330,2024,0,,,,,,,0,14.52,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
369,2024,"F",369,1,5088,,"05/09/24 00:00:00",0,"04/25/24 12:36:43",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,185.13,32.13,0,2,1,"e94b02ba-84cb-443b-878d-cf4d15bc9dbb","43B64925891F9ACCF896C3DF1AC0E03B","2024-05-09T15:36:52+02:00","05/09/24 15:36:52","https://mapr.tax.gov.me/ic/#/verify?iic=43B64925891F9ACCF896C3DF1AC0E03B&tin=03150321&crtd=2024-05-09T15:36:52+02:00&ord=358&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=185.13",358,2024,0,,,,,,,0,185.13,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
370,2022,"F",370,1,4765,,"08/19/22 00:00:00",7,"08/19/22 19:51:44",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,296.21,51.41,0,0,1,"bec4c029-7d75-4d64-a14f-6c95ad925329","D734C1D4594E73D65C9B08C67783B21E","2022-08-19T19:51:48+02:00","08/19/22 19:51:48","https://mapr.tax.gov.me/ic/#/verify?iic=D734C1D4594E73D65C9B08C67783B21E&tin=03150321&crtd=2022-08-19T19:51:48+02:00&ord=353&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=296.21",353,2022,0,,,,,,,0,296.21,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
370,2024,"F",370,1,4450,,"04/25/24 00:00:00",30,"04/25/24 13:15:15",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,82.28,14.28,0,2,1,"7b8081c9-bafa-4e22-be11-35d039dc7ef0","A45BF1876EB45D26D43EC77761FE0481","2024-04-25T13:15:45+02:00","04/25/24 13:15:45","https://mapr.tax.gov.me/ic/#/verify?iic=A45BF1876EB45D26D43EC77761FE0481&tin=03150321&crtd=2024-04-25T13:15:45+02:00&ord=331&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=82.28",331,2024,0,,,,,,,0,82.28,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
371,2022,"F",371,1,4785,,"08/19/22 00:00:00",7,"08/19/22 19:59:33",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,68.97,11.97,0,0,1,"5bc0fd74-68f3-4de6-9a38-d471a62c5627","4E37351CC8D44A2F742021C2E52C7900","2022-08-19T19:59:36+02:00","08/19/22 19:59:36","https://mapr.tax.gov.me/ic/#/verify?iic=4E37351CC8D44A2F742021C2E52C7900&tin=03150321&crtd=2022-08-19T19:59:36+02:00&ord=354&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=68.97",354,2022,0,,,,,,,0,68.97,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
371,2024,"F",371,1,5089,,"04/26/24 00:00:00",0,"04/25/24 13:32:12",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,544.5,94.5,0,2,1,"e7a93a08-5d1c-49b7-b466-78f545a222cf","C3E34C7D181A520EC16E1B813A308176","2024-04-26T11:03:36+02:00","04/26/24 11:03:36","https://mapr.tax.gov.me/ic/#/verify?iic=C3E34C7D181A520EC16E1B813A308176&tin=03150321&crtd=2024-04-26T11:03:36+02:00&ord=333&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=544.50",333,2024,0,,,,,,,0,544.5,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
372,2022,"F",372,1,4490,,"08/19/22 00:00:00",30,"08/19/22 20:11:01",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,84.94,14.74,17.55,2,1,"72fa0bbb-ee02-48db-a6ff-c6c5a4f06109","F50401DFD8F753D41FB4948172F4CC86","2022-08-19T20:11:09+02:00","08/19/22 20:11:09","https://mapr.tax.gov.me/ic/#/verify?iic=F50401DFD8F753D41FB4948172F4CC86&tin=03150321&crtd=2022-08-19T20:11:09+02:00&ord=355&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=84.94",355,2022,0,,,,,,,0,84.94,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
372,2024,"F",372,1,4720,,"05/09/24 00:00:00",30,"04/25/24 13:34:29",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,114.95,19.95,0,2,1,"694ce7f8-b883-4eca-93d1-9060952c6a72","B8105C0526A19CEA15DB20D47062BA2A","2024-05-09T15:32:20+02:00","05/09/24 15:32:20","https://mapr.tax.gov.me/ic/#/verify?iic=B8105C0526A19CEA15DB20D47062BA2A&tin=03150321&crtd=2024-05-09T15:32:20+02:00&ord=356&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=114.95",356,2024,0,,,,,,,0,114.95,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
373,2022,"F",373,1,4450,,"08/22/22 00:00:00",30,"08/22/22 09:14:45",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,52.03,9.029999999999999,0,2,1,"c85931d2-c5ca-4fc6-98a0-6b31b9133cba","5C8B612E8F49EF54E936CD6D03E3E462","2022-08-22T09:14:51+02:00","08/22/22 09:14:51","https://mapr.tax.gov.me/ic/#/verify?iic=5C8B612E8F49EF54E936CD6D03E3E462&tin=03150321&crtd=2022-08-22T09:14:51+02:00&ord=356&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=52.03",356,2022,0,,,,,,,0,52.03,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
374,2022,"F",374,1,4630,,"08/22/22 00:00:00",30,"08/22/22 09:29:36",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,75.14,13.04,6.9,2,1,"be8f6fbe-489c-4a1e-be2b-632756924c27","8C777EBE8EB7C7A351B8AD86EB47B608","2022-08-22T09:29:43+02:00","08/22/22 09:29:44","https://mapr.tax.gov.me/ic/#/verify?iic=8C777EBE8EB7C7A351B8AD86EB47B608&tin=03150321&crtd=2022-08-22T09:29:43+02:00&ord=357&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=75.14",357,2022,0,,,,,,,0,75.14,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
374,2024,"F",374,1,4628,,"04/25/24 00:00:00",30,"04/25/24 14:45:48",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,39.2,6.8,0,2,1,"f570de3c-e739-401a-9712-b860075b1da3","7BC719082F6B532DE4B05B860D977E71","2024-04-25T14:45:53+02:00","04/25/24 14:45:53","https://mapr.tax.gov.me/ic/#/verify?iic=7BC719082F6B532DE4B05B860D977E71&tin=03150321&crtd=2024-04-25T14:45:53+02:00&ord=332&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=39.20",332,2024,0,,,,,,,0,39.2,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
375,2022,"F",375,1,4765,,"08/22/22 00:00:00",7,"08/22/22 10:17:18",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,58.08,10.08,0,0,1,"19df45df-a50e-47aa-b818-cb9d0eeae043","EC176C00CE1811928615181450E67F91","2022-08-22T10:17:22+02:00","08/22/22 10:17:22","https://mapr.tax.gov.me/ic/#/verify?iic=EC176C00CE1811928615181450E67F91&tin=03150321&crtd=2022-08-22T10:17:22+02:00&ord=358&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=58.08",358,2022,0,,,,,,,0,58.08,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
376,2022,"F",376,1,4692,,"08/23/22 00:00:00",30,"08/23/22 08:53:05",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,72.59999999999999,12.6,0,2,1,"23439420-f058-40f6-83df-6338517932a8","BBCE765F48FE73D5FF33F2CED5BF0631","2022-08-23T08:53:09+02:00","08/23/22 08:53:09","https://mapr.tax.gov.me/ic/#/verify?iic=BBCE765F48FE73D5FF33F2CED5BF0631&tin=03150321&crtd=2022-08-23T08:53:09+02:00&ord=359&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=72.60",359,2022,0,,,,,,,0,72.59999999999999,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
376,2024,"F",376,1,5092,,"05/17/24 00:00:00",0,"04/26/24 11:19:12",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,350.9,60.9,0,2,1,"2da2c529-c829-4b0a-914d-50d85031b7bc","D745125B73CB69EEADBB60A313B2558D","2024-05-17T12:55:45+02:00","05/17/24 12:55:46","https://mapr.tax.gov.me/ic/#/verify?iic=D745125B73CB69EEADBB60A313B2558D&tin=03150321&crtd=2024-05-17T12:55:45+02:00&ord=381&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=350.90",381,2024,0,,,,,,,0,350.9,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
377,2022,"F",377,1,4484,,"08/24/22 00:00:00",30,"08/24/22 15:24:08",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,48.4,8.4,0,2,1,"b96b0e6b-240a-4c6a-b87f-8dcdfd58d256","2769E8C0009DBBA8E6D54E8D3BC56978","2022-08-24T15:24:11+02:00","08/24/22 15:24:11","https://mapr.tax.gov.me/ic/#/verify?iic=2769E8C0009DBBA8E6D54E8D3BC56978&tin=03150321&crtd=2022-08-24T15:24:11+02:00&ord=360&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=48.40",360,2022,0,,,,,,,0,48.4,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
382,2024,"F",382,1,5083,,"05/09/24 00:00:00",0,"04/29/24 11:11:01",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,129.95,22.55,0,2,1,"cd90e22f-e955-43e1-a1ee-51a56de2e8b1","FB5261118A732B4956362ADF2B3D8AC3","2024-05-09T15:34:38+02:00","05/09/24 15:34:38","https://mapr.tax.gov.me/ic/#/verify?iic=FB5261118A732B4956362ADF2B3D8AC3&tin=03150321&crtd=2024-05-09T15:34:38+02:00&ord=357&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=129.95",357,2024,0,,,,,,,0,129.95,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
383,2022,"F",383,1,4761,,"08/25/22 00:00:00",0,"08/25/22 15:49:56",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,174.24,30.24,0,0,1,"9d3be28b-2c52-4f9f-9465-133d321dff72","30A3B89629F8E91C038040939A9471F3","2022-08-25T15:49:59+02:00","08/25/22 15:49:59","https://mapr.tax.gov.me/ic/#/verify?iic=30A3B89629F8E91C038040939A9471F3&tin=03150321&crtd=2022-08-25T15:49:59+02:00&ord=366&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=174.24",366,2022,0,,,,,,,0,174.24,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
383,2024,"F",383,1,4787,,"04/29/24 00:00:00",7,"04/29/24 11:32:02",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,75.5,13.1,0,2,1,"5a86812e-7a87-4ca9-bc28-b96e88febff8","56C986D9D579876DF31622C88A05F563","2024-04-29T11:33:17+02:00","04/29/24 11:33:18","https://mapr.tax.gov.me/ic/#/verify?iic=56C986D9D579876DF31622C88A05F563&tin=03150321&crtd=2024-04-29T11:33:17+02:00&ord=335&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=75.50",335,2024,0,,,,,,,0,75.5,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
384,2022,"F",384,1,4518,,"08/25/22 00:00:00",30,"08/25/22 16:10:02",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,356.59,61.89,0,2,1,"aa07a7db-d7aa-4409-87b9-9cc9c065f358","CD628FAF169DD0086AD0E8EE585D5AE0","2022-08-25T16:10:17+02:00","08/25/22 16:10:17","https://mapr.tax.gov.me/ic/#/verify?iic=CD628FAF169DD0086AD0E8EE585D5AE0&tin=03150321&crtd=2022-08-25T16:10:17+02:00&ord=367&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=356.59",367,2022,0,,,,,,,0,356.59,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
384,2024,"F",384,1,5093,,"05/27/24 00:00:00",0,"04/29/24 12:54:29",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,465.85,80.84999999999999,0,2,1,"204494b7-9881-40c6-9e79-6c4523b1d410","FD3AC1A3D272F1B3DB2973790AF5C41D","2024-05-27T08:48:55+02:00","05/27/24 08:48:56","https://mapr.tax.gov.me/ic/#/verify?iic=FD3AC1A3D272F1B3DB2973790AF5C41D&tin=03150321&crtd=2024-05-27T08:48:55+02:00&ord=401&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=465.85",401,2024,0,,,,,,,0,465.85,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
385,2022,"F",385,1,4787,,"08/25/22 00:00:00",7,"08/25/22 16:17:30",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,168.43,29.23,0,0,1,"5ab63c29-9a2b-4944-a9f6-7ec9e5f687ef","739FF92A1B5B490FDB69F8E6CE559D56","2022-08-25T16:17:32+02:00","08/25/22 16:17:32","https://mapr.tax.gov.me/ic/#/verify?iic=739FF92A1B5B490FDB69F8E6CE559D56&tin=03150321&crtd=2022-08-25T16:17:32+02:00&ord=368&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=168.43",368,2022,0,,,,,,,0,168.44,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
385,2024,"F",385,1,5008,,"04/29/24 00:00:00",0,"04/29/24 14:03:38",0,,"Dražen Petrić","BRAIN-FISCAL","N",,,,,0,260.15,45.15,0,0,1,"c18e1055-0970-4fb6-8daf-684b1c41c399","A1752A22DFBC0E57807EE3F1FF79C632","2024-04-29T14:03:41+02:00","04/29/24 14:03:41","https://mapr.tax.gov.me/ic/#/verify?iic=A1752A22DFBC0E57807EE3F1FF79C632&tin=03150321&crtd=2024-04-29T14:03:41+02:00&ord=336&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=260.15",336,2024,0,,,,,,,0,260.15,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
386,2022,"F",386,1,4630,,"08/25/22 00:00:00",30,"08/25/22 23:31:55",0,,"Dražen Petrić","DESKTOP-NLN4J54","N",,,,,0,71.87,12.47,6.6,2,1,"94a29ae0-27f6-471e-b7f1-7b155b5618e9","FF00FD55F5C55391DF1611E1139CEE09","2022-08-25T23:32:12+02:00","08/25/22 23:32:12","https://mapr.tax.gov.me/ic/#/verify?iic=FF00FD55F5C55391DF1611E1139CEE09&tin=03150321&crtd=2022-08-25T23:32:12+02:00&ord=369&bu=fx128he341&cr=jj382ot935&sw=xn121bl158&prc=71.87",369,2022,0,,,,,,,0,71.87,"jj382ot935","fx128he341","xn121bl158","el922sh247","Ok",1
